tract_id,county_name,total_population,latino_population,white_population,majority_hispanic
06061020502,Placer County,5179,647,4532,False
06007000903,Butte County,9050,3461,2024,True
06037700801,Los Angeles County,34487,13647,7681,True
06037700101,Los Angeles County,26297,15175,11122,True
06037980010,Los Angeles County,21719,10718,1056,True
06037670328,Los Angeles County,20352,16052,4147,True
06081613000,San Mateo County,4998,821,4177,False
06081610201,San Mateo County,5904,2917,2987,False
06081607500,San Mateo County,7615,2819,359,True
06081602800,San Mateo County,4988,699,3355,False
06081604700,San Mateo County,9731,4148,855,True
06041132200,Marin County,3657,2858,576,True
06041110200,Marin County,5783,1699,2459,False
06097151505,Sonoma County,7905,1361,1682,False
06047001503,Merced County,5759,848,4911,False
06075023103,San Francisco County,48346,13979,3209,True
06097153602,Sonoma County,5176,3968,1208,True
06095252204,Solano County,6166,589,104,True
06083002926,Santa Barbara County,8767,2828,572,True
06077005307,San Joaquin County,1988,702,1286,False
06075022801,San Francisco County,31329,18865,12464,True
06075030102,San Francisco County,25947,8332,17615,False
06075030302,San Francisco County,24572,6239,18333,False
06041101200,Marin County,7538,4195,2397,True
06039000104,Madera County,4908,297,4611,False
06081602002,San Mateo County,4874,3436,1438,True
06067008505,Sacramento County,8907,1749,2962,False
06065042007,Riverside County,9301,2658,1017,True
06065043405,Riverside County,8853,4237,2911,True
06065043900,Riverside County,5513,4315,1198,True
06065030700,Riverside County,3221,2808,222,True
06065042403,Riverside County,7222,3161,4061,False
06065042213,Riverside County,4481,356,4125,False
06029001202,Kern County,7105,3754,3351,True
06067009643,Sacramento County,8564,3689,4875,False
06067008803,Sacramento County,7676,707,4526,False
06067008601,Sacramento County,4427,2252,646,True
06067009335,Sacramento County,8388,4988,2004,True
06067008707,Sacramento County,5974,1782,588,True
06067007109,Sacramento County,7095,3221,3874,False
06065043292,Riverside County,6946,3172,3552,False
06065041414,Riverside County,9341,747,480,True
06065043295,Riverside County,8333,2166,1963,True
06065050502,Riverside County,9891,4604,4987,False
06065049502,Riverside County,4754,1207,3547,False
06065042632,Riverside County,2256,1539,717,True
06065043523,Riverside County,5745,2855,2890,False
06065051301,Riverside County,8326,4042,3409,True
06099002506,Stanislaus County,7652,4154,324,True
06099003206,Stanislaus County,7639,2341,4252,False
06067004018,Sacramento County,8636,3796,3450,True
06067007027,Sacramento County,5815,1503,4312,False
06067003002,Sacramento County,5554,2016,3538,False
06065043297,Riverside County,5042,2959,2083,True
06065051401,Riverside County,3923,3801,122,True
06037542200,Los Angeles County,40736,9936,1601,True
06025011302,Imperial County,8434,1942,2774,False
06071010028,San Bernardino County,4718,582,4136,False
06071007905,San Bernardino County,7639,3411,4228,False
06071009129,San Bernardino County,8400,4475,3925,True
06071009134,San Bernardino County,8604,4896,3708,True
06071008716,San Bernardino County,7378,1118,4860,False
06071006303,San Bernardino County,4118,1518,2600,False
06071004902,San Bernardino County,3167,1486,1244,True
06071002051,San Bernardino County,5334,1646,2245,False
06071009502,San Bernardino County,7656,3112,4544,False
06037541200,Los Angeles County,19284,4423,3332,True
06037530202,Los Angeles County,26078,19040,7038,True
06037407601,Los Angeles County,13583,6289,1296,True
06037433804,Los Angeles County,27857,18470,6194,True
06037402404,Los Angeles County,43573,13797,17879,False
06037406602,Los Angeles County,40763,17477,13912,True
06037430802,Los Angeles County,11393,1720,7325,False
06037404503,Los Angeles County,19667,6099,13568,False
06071002308,San Bernardino County,5361,4155,1206,True
06071010432,San Bernardino County,7854,4032,3822,True
06071007906,San Bernardino County,8234,1471,522,True
06071011408,San Bernardino County,9351,4649,4702,False
06017030812,El Dorado County,5761,4511,863,True
06017030202,El Dorado County,9589,1052,3022,False
06093000902,Siskiyou County,7876,4579,3297,True
06053014108,Monterey County,5122,999,4123,False
06053011605,Monterey County,7384,3741,3643,True
06001436000,Alameda County,8606,3741,4865,False
06001430700,Alameda County,7769,3190,4579,False
06001433700,Alameda County,6616,861,2507,False
06001437000,Alameda County,6086,2743,3343,False
06001404700,Alameda County,9927,3033,1568,True
06019002601,Fresno County,6792,109,891,False
06019005703,Fresno County,6563,1762,843,True
06019005702,Fresno County,8239,3593,4646,False
06017030403,El Dorado County,9808,2541,1454,True
06061021325,Placer County,6327,2580,3101,False
06085508509,Santa Clara County,41855,7228,3831,True
06085504902,Santa Clara County,31187,19132,12055,True
06039000512,Madera County,8434,1214,3364,False
06039000514,Madera County,5872,3190,1163,True
06001444304,Alameda County,8493,3848,4645,False
06009000505,Calaveras County,6792,1972,4820,False
06001451102,Alameda County,5047,984,4063,False
06001404000,Alameda County,7733,3916,3817,True
06001403000,Alameda County,5991,1474,587,True
06019004503,Fresno County,2492,452,2040,False
06037702900,Los Angeles County,40135,12428,17631,False
06085507003,Santa Clara County,31517,17862,13655,True
06085502204,Santa Clara County,45736,17292,15743,True
06085509111,Santa Clara County,15914,3226,12688,False
06085512514,Santa Clara County,41380,13199,11034,True
06085503127,Santa Clara County,21087,2059,19028,False
06085502704,Santa Clara County,22388,19195,3193,True
06073017307,San Diego County,4535,4282,253,True
06073013318,San Diego County,4382,3968,414,True
06107002402,Tulare County,6450,822,3731,False
06107001306,Tulare County,6034,2601,3433,False
06029002402,Kern County,7186,2123,449,True
06029003125,Kern County,9515,537,268,True
06029002702,Kern County,8453,3514,3401,True
06013372000,Contra Costa County,7611,3135,4476,False
06013378000,Contra Costa County,6999,2400,4599,False
06013305000,Contra Costa County,6210,3445,2765,True
06013334200,Contra Costa County,8923,2692,4274,False
06013334001,Contra Costa County,9750,2642,1233,True
06107001305,Tulare County,6221,3746,2475,True
06107004301,Tulare County,7610,3980,2837,True
06029004305,Kern County,4890,1487,3403,False
06029004001,Kern County,6571,4742,1829,True
06029001301,Kern County,7280,3273,4007,False
06029005005,Kern County,3472,784,2688,False
06029003827,Kern County,6940,3643,3187,True
06029005513,Kern County,4700,1057,3643,False
06013355306,Contra Costa County,8091,3194,4897,False
06085506701,Santa Clara County,24403,15821,8582,True
06085507401,Santa Clara County,14807,1887,12920,False
06085504315,Santa Clara County,43783,15530,18259,False
06085503602,Santa Clara County,26653,8508,1556,True
06085503601,Santa Clara County,31790,9900,1717,True
06085503325,Santa Clara County,41433,14891,11336,True
06085501102,Santa Clara County,20014,7547,6196,True
06085512604,Santa Clara County,34932,12971,19567,False
06085504421,Santa Clara County,27822,16216,11606,True
06057000504,Nevada County,7191,2395,2913,False
06103000702,Tehama County,7158,2217,4941,False
06019008304,Fresno County,6845,3187,3658,False
06019001417,Fresno County,5793,798,2953,False
06111006102,Ventura County,7396,4114,3282,True
06037132301,Los Angeles County,10760,8260,1450,True
06037234001,Los Angeles County,18191,10115,8076,True
06037113427,Los Angeles County,19814,1315,5793,False
06037269909,Los Angeles County,24513,10319,14194,False
06037264306,Los Angeles County,24309,4468,14874,False
06037206302,Los Angeles County,20891,15482,5409,True
06037216901,Los Angeles County,16612,5891,10721,False
06037264303,Los Angeles County,23958,17490,6468,True
06037265702,Los Angeles County,34288,15923,2250,True
06037207307,Los Angeles County,18264,2611,8928,False
06037432002,Los Angeles County,39558,1867,13445,False
06029003220,Kern County,7164,3916,3248,True
06075060703,San Francisco County,31505,11566,19939,False
06075031401,San Francisco County,18157,10322,3482,True
06075061505,San Francisco County,40867,12512,14675,False
06075015202,San Francisco County,35420,10748,12735,False
06075011102,San Francisco County,18850,7732,8985,False
06075013002,San Francisco County,43822,17952,2654,True
06037432501,Los Angeles County,37731,12428,12311,True
06037460601,Los Angeles County,17153,7811,9342,False
06037920341,Los Angeles County,30289,16746,13543,True
06037910405,Los Angeles County,19987,2795,17192,False
06037920048,Los Angeles County,26923,17383,9540,True
06037910217,Los Angeles County,21328,7214,7145,True
06037800337,Los Angeles County,32552,3609,19610,False
06037189704,Los Angeles County,18622,11298,4080,True
06037143302,Los Angeles County,38755,18744,8546,True
06037800338,Los Angeles County,32417,17149,15268,True
06037206303,Los Angeles County,24154,14764,9390,True
06083001908,Santa Barbara County,9748,2555,3465,False
06083002410,Santa Barbara County,9952,4078,2935,True
06083001308,Santa Barbara County,7197,4075,677,True
06083002307,Santa Barbara County,7176,4530,1120,True
06099002803,Stanislaus County,6066,3673,2393,True
06059062650,Orange County,5942,710,428,True
06099003002,Stanislaus County,3719,438,3281,False
06099001001,Stanislaus County,9498,1133,3373,False
06099000906,Stanislaus County,6273,3433,2840,True
06067005003,Sacramento County,5546,1796,3750,False
06059052437,Orange County,6208,2182,2098,True
06059052435,Orange County,6471,1785,4686,False
06059052431,Orange County,6771,3896,2875,True
06059032064,Orange County,6482,600,1115,False
06059021831,Orange County,8605,2154,4063,False
06067007028,Sacramento County,7929,3774,4155,False
06037920111,Los Angeles County,40474,16272,3099,True
06037920038,Los Angeles County,26287,6338,19949,False
06037403901,Los Angeles County,14702,5297,9405,False
06037403902,Los Angeles County,27975,13614,14361,False
06067009618,Sacramento County,5805,4718,1087,True
06037108102,Los Angeles County,24579,1503,6344,False
06037213310,Los Angeles County,26341,10533,15808,False
06037212620,Los Angeles County,45916,15155,16193,False
06007002700,Butte County,6031,3087,2944,True
06007003200,Butte County,4226,1987,1423,True
06007002100,Butte County,6078,3847,2231,True
06073018504,San Diego County,5835,3484,2351,True
06073017501,San Diego County,5974,1108,1417,False
06073008339,San Diego County,8050,3316,4734,False
06073008313,San Diego County,6672,4770,1902,True
06073007502,San Diego County,3123,229,1573,False
06037901101,Los Angeles County,30525,10260,5311,True
06037800325,Los Angeles County,35110,3736,2946,True
06037189702,Los Angeles County,34424,16740,17684,False
06037482201,Los Angeles County,18384,12883,5501,True
06037553000,Los Angeles County,16618,6914,1082,True
06037551300,Los Angeles County,46132,18382,6804,True
06019005607,Fresno County,7437,3241,2982,True
06019000400,Fresno County,7862,4720,2210,True
06065042401,Riverside County,3584,2145,860,True
06065031401,Riverside County,5337,3202,2135,True
06065042409,Riverside County,3980,924,3056,False
06065040901,Riverside County,6541,2545,3996,False
06097150603,Sonoma County,9530,4795,3783,True
06097151311,Sonoma County,4068,1037,3031,False
06097152702,Sonoma County,8095,524,3410,False
06097152903,Sonoma County,5242,3005,2237,True
06097152000,Sonoma County,5062,3695,1367,True
06037542602,Los Angeles County,18866,8017,10849,False
06037601001,Los Angeles County,30480,17349,13131,True
06037601302,Los Angeles County,46644,3226,5388,False
06111005403,Ventura County,5262,1177,4085,False
06111001102,Ventura County,7816,2943,3539,False
06111005908,Ventura County,6374,4371,2003,True
06111007507,Ventura County,4724,3394,525,True
06111006600,Ventura County,5788,849,4939,False
06111007300,Ventura County,7748,143,1659,False
06073021502,San Diego County,7862,4294,3568,True
06073022102,San Diego County,4613,4366,247,True
06073000301,San Diego County,4474,211,4263,False
06073009307,San Diego County,8526,927,1852,False
06073020031,San Diego County,8567,3039,3828,False
06073005302,San Diego County,8564,3716,3823,False
06073013423,San Diego County,8851,3465,2333,True
06057000105,Nevada County,1926,651,1275,False
06023010400,Humboldt County,9855,1408,1592,False
06097150304,Sonoma County,9933,4631,4927,False
06111002000,Ventura County,5764,1877,159,True
06001404300,Alameda County,7486,2551,435,True
06001404501,Alameda County,9522,1692,4480,False
06001433200,Alameda County,6597,1059,4266,False
06085503330,Santa Clara County,24423,11415,13008,False
06053010506,Monterey County,9790,242,3078,False
06053000400,Monterey County,5455,1168,4287,False
06073019110,San Diego County,8408,4873,3535,True
06073017062,San Diego County,7800,4577,1065,True
06073019304,San Diego County,7944,1279,2534,False
06073016621,San Diego County,7178,600,4654,False
06073018619,San Diego County,2156,1069,1087,False
06057000102,Nevada County,7271,1215,4032,False
06041122000,Marin County,6891,3224,3667,False
06041107000,Marin County,4127,1976,2151,False
06041125000,Marin County,7391,4476,2915,True
06041128100,Marin County,1470,307,359,False
06041119201,Marin County,5525,4458,882,True
06111007511,Ventura County,6071,1673,4398,False
06053011604,Monterey County,7584,3894,3690,True
06107001601,Tulare County,7470,1501,888,True
06107000202,Tulare County,6785,3429,2944,True
06037408625,Los Angeles County,33561,15372,3092,True
06037115301,Los Angeles County,24351,19059,1287,True
06037243100,Los Angeles County,21097,17259,3838,True
06019005906,Fresno County,7729,3737,2728,True
06075017801,San Francisco County,19672,3983,15689,False
06075025702,San Francisco County,45911,9030,14122,False
06075033204,San Francisco County,48420,1611,4523,False
06075980501,San Francisco County,32152,6424,10939,False
06077005502,San Joaquin County,6568,3472,3096,True
06077003312,San Joaquin County,8708,1697,1166,True
06037141306,Los Angeles County,32286,12643,19643,False
06037570703,Los Angeles County,40018,7121,9181,False
06037432202,Los Angeles County,23309,6725,16584,False
